sample_id,parent_sample_id,label,language_type,source_dataset,generator,split,augmentation_condition,duration,codec,sha256,group_id,path
aug_mucs_hi_en_02961__mp3_128,mucs_hi_en_02961,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,12.0,WAV/PCM_16,a4338a56fdb41c92e283ae22ca0d5d95ce60563a3d7a6202681425c680ff1e28,0485954711f93c2f,data/augmented/v1/aug_mucs_hi_en_02961__mp3_128.wav
aug_mucs_hi_en_02964__mp3_32,mucs_hi_en_02964,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,7.0,WAV/PCM_16,e99d817e0bd6540a6c791b2c15c089c5d32bc261856367c236893fe5034599ab,268667475422a4ec,data/augmented/v1/aug_mucs_hi_en_02964__mp3_32.wav
aug_mucs_hi_en_02965__gain,mucs_hi_en_02965,real,Hinglish,MUCS_OpenSLR104,,train,gain,5.0,WAV/PCM_16,7b8426acb70367b3de9fe58ff7a359d61ae114b1174f69e87b6cdf7afbc03d46,e440008bcf9ce8e4,data/augmented/v1/aug_mucs_hi_en_02965__gain.wav
aug_mucs_hi_en_02967__mild_clipping,mucs_hi_en_02967,real,Hinglish,MUCS_OpenSLR104,,train,mild_clipping,4.0,WAV/PCM_16,334308581bf8fbb84cd6f674c3ce43159d60f06ab92735aa2ab25b50c77b30ad,f77103cf4f891e7d,data/augmented/v1/aug_mucs_hi_en_02967__mild_clipping.wav
aug_mucs_hi_en_02968__opus_12,mucs_hi_en_02968,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,7.0,WAV/PCM_16,9cdf8bf138fa9aec02688a65928bc397051aad2c472c6f38afd6dcaa872f36fc,92753ba2d0990bcb,data/augmented/v1/aug_mucs_hi_en_02968__opus_12.wav
aug_mucs_hi_en_02970__gain,mucs_hi_en_02970,real,Hinglish,MUCS_OpenSLR104,,train,gain,6.0,WAV/PCM_16,99b0f0e623090ddef66a3157d5b474e6effecc9743531201b9a06f918da61855,0af84e41c52a9939,data/augmented/v1/aug_mucs_hi_en_02970__gain.wav
aug_mucs_hi_en_02982__telephone,mucs_hi_en_02982,real,Hinglish,MUCS_OpenSLR104,,train,telephone,11.0,WAV/PCM_16,ff23ecf4cd95f5be1376ca6ebe5fb8fe6cc7c4e8a520e6e1cf0709d48bdabc21,9ce6b1b8df4cd2e0,data/augmented/v1/aug_mucs_hi_en_02982__telephone.wav
aug_mucs_hi_en_02983__opus_12,mucs_hi_en_02983,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,2.0,WAV/PCM_16,c5e8022879fb9e2d7e21092d61765d27bacb4487b9b532708ede442f2c963c02,35abd0a1b231ca8b,data/augmented/v1/aug_mucs_hi_en_02983__opus_12.wav
aug_mucs_hi_en_02989__opus_24,mucs_hi_en_02989,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,6.0,WAV/PCM_16,09f8e4e61ed1a4553f8736829dbf4c5ab1dd42bedcd49ebe3ef27b598de99b50,85fffc82772c11ec,data/augmented/v1/aug_mucs_hi_en_02989__opus_24.wav
aug_mucs_hi_en_02990__telephone,mucs_hi_en_02990,real,Hinglish,MUCS_OpenSLR104,,train,telephone,6.0,WAV/PCM_16,6b85022adb0f63b467526948251c4833208e3a8ca5cf75d4178259da70a017a4,654c5181519865a2,data/augmented/v1/aug_mucs_hi_en_02990__telephone.wav
aug_mucs_hi_en_02994__mp3_32,mucs_hi_en_02994,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,3.0,WAV/PCM_16,e0eac3c1d0c9f335db63b3b9acb51a7110bd020a77edd2d366c7e868220636a5,b30eaed0e664a9bb,data/augmented/v1/aug_mucs_hi_en_02994__mp3_32.wav
aug_mucs_hi_en_02995__opus_24,mucs_hi_en_02995,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,7.0,WAV/PCM_16,37041ae3d6f525708ed6d9bb8d9c87844bb38fd43da56577308aa5a0043c08bb,ab9dbb9a9de42a2b,data/augmented/v1/aug_mucs_hi_en_02995__opus_24.wav
aug_mucs_hi_en_02997__opus_48,mucs_hi_en_02997,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,6.0,WAV/PCM_16,8460d9217b5aa6909a540b907a6c27d60bef8cea4945f2fd2a20e6c9dfa18a2e,d20610c774dc4ea8,data/augmented/v1/aug_mucs_hi_en_02997__opus_48.wav
aug_mucs_hi_en_02998__opus_48,mucs_hi_en_02998,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,3.0,WAV/PCM_16,ef7a4faf9c00c0709690d2b9765a28bd6152df22bc9698f67d0fd1de845a76b8,a4858d997441e860,data/augmented/v1/aug_mucs_hi_en_02998__opus_48.wav
aug_mucs_hi_en_03000__opus_24,mucs_hi_en_03000,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,6.0,WAV/PCM_16,f80cdda6650da33926ecef8636e6a80b5a18afcefafa53d640bc22be698d2d64,7fa2f71908a64afc,data/augmented/v1/aug_mucs_hi_en_03000__opus_24.wav
aug_mucs_hi_en_03005__opus_48,mucs_hi_en_03005,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,6.0,WAV/PCM_16,a7543dc5fb0f455cb50ad4e0bf7e18757651c5919ada975822ab0f242ea963f2,bae35619adbe0347,data/augmented/v1/aug_mucs_hi_en_03005__opus_48.wav
aug_mucs_hi_en_03016__opus_48,mucs_hi_en_03016,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,5.0,WAV/PCM_16,454271524768665af204f53d99c9d36ad832e95a210237ff7bf9a011a351f983,215f10b50f840ffc,data/augmented/v1/aug_mucs_hi_en_03016__opus_48.wav
aug_mucs_hi_en_03023__opus_24,mucs_hi_en_03023,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,3.0,WAV/PCM_16,45fab9cc6014555065432b1e0322026dfd3aeda9ce8f0229c068f0897251fc08,98c4fe22932e9f90,data/augmented/v1/aug_mucs_hi_en_03023__opus_24.wav
aug_mucs_hi_en_03028__gain,mucs_hi_en_03028,real,Hinglish,MUCS_OpenSLR104,,train,gain,6.0,WAV/PCM_16,4682d106eea1de33163d1e247c7604d75f4141f719d9eea2b86b4bfc2003eea0,98b0ae1427dce038,data/augmented/v1/aug_mucs_hi_en_03028__gain.wav
aug_mucs_hi_en_03030__gain,mucs_hi_en_03030,real,Hinglish,MUCS_OpenSLR104,,train,gain,3.0,WAV/PCM_16,e715fef37523dc0528e7dda984fa220ae958c82d4403e1893e1f36df37da5997,1adfc4679707f7ea,data/augmented/v1/aug_mucs_hi_en_03030__gain.wav
aug_mucs_hi_en_03033__mp3_64,mucs_hi_en_03033,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,8.0,WAV/PCM_16,72fdeda2f0d6155cd23658e24f29ff5f2a3cbe28eab3d8f252aba8a6b1c576f0,99260376320da628,data/augmented/v1/aug_mucs_hi_en_03033__mp3_64.wav
aug_mucs_hi_en_03037__opus_12,mucs_hi_en_03037,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,7.0,WAV/PCM_16,9c81d4719f7077d8e32f353cef3f101d523f3d35998109300757105f92bdb02c,d343a563086d5a02,data/augmented/v1/aug_mucs_hi_en_03037__opus_12.wav
aug_mucs_hi_en_03049__opus_24,mucs_hi_en_03049,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,15.0,WAV/PCM_16,49a581815a1af2fe8ac7e814a3e3426e0e3500ac42f6ec93e1a70729ec98b9ce,0c11a04624e6c86f,data/augmented/v1/aug_mucs_hi_en_03049__opus_24.wav
aug_mucs_hi_en_03050__mp3_32,mucs_hi_en_03050,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,2.0,WAV/PCM_16,53e9e6d3e68862d0d575df7fc38e9b525254230e541383a3edc40ce6976756ed,fd23d2f4e18efe66,data/augmented/v1/aug_mucs_hi_en_03050__mp3_32.wav
aug_mucs_hi_en_03052__telephone,mucs_hi_en_03052,real,Hinglish,MUCS_OpenSLR104,,train,telephone,6.0,WAV/PCM_16,8ff5fe28a7823c25af743112c8887384171aa5f1b90abe1876700d59f56541a1,cd84a5c9cef8e317,data/augmented/v1/aug_mucs_hi_en_03052__telephone.wav
aug_mucs_hi_en_03053__gain,mucs_hi_en_03053,real,Hinglish,MUCS_OpenSLR104,,train,gain,3.0,WAV/PCM_16,d3a91ce229e691bf277f80a8b9b6d80b28655f3c00adbc378cca098e3586c235,fee6ce531885e872,data/augmented/v1/aug_mucs_hi_en_03053__gain.wav
aug_mucs_hi_en_03054__opus_48,mucs_hi_en_03054,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,5.0,WAV/PCM_16,1cf91aa655282a17523c1a20ccf1134f64e554916b3aa54b0f2cdd55f249430b,c5f79bb1d83a6313,data/augmented/v1/aug_mucs_hi_en_03054__opus_48.wav
aug_mucs_hi_en_03055__mp3_32,mucs_hi_en_03055,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,3.0,WAV/PCM_16,745f0dce9166556f1c4e93fa8bbe371220a9a0352009eca0d0d89a87f5c6f92b,8991256a525d8a90,data/augmented/v1/aug_mucs_hi_en_03055__mp3_32.wav
aug_mucs_hi_en_03056__mild_clipping,mucs_hi_en_03056,real,Hinglish,MUCS_OpenSLR104,,train,mild_clipping,6.0,WAV/PCM_16,3e615b739e8e40ab893d8496e58f3315a06c5d28bd9506fc6c982793a98eedef,25da8eecb84bda3a,data/augmented/v1/aug_mucs_hi_en_03056__mild_clipping.wav
aug_mucs_hi_en_03059__mp3_128,mucs_hi_en_03059,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,6.0,WAV/PCM_16,03bf0209284b1508b2b59c373674dc022bb977c9801cc61fb9c58cd6b86b085c,6987714a253e0a02,data/augmented/v1/aug_mucs_hi_en_03059__mp3_128.wav
aug_mucs_hi_en_03061__telephone,mucs_hi_en_03061,real,Hinglish,MUCS_OpenSLR104,,train,telephone,4.0,WAV/PCM_16,072edd9867cef7732c6d8a96e9da4457ea391a6d8551be11f56a216d037335b6,7fbb8e99e6e20dd6,data/augmented/v1/aug_mucs_hi_en_03061__telephone.wav
aug_mucs_hi_en_03069__opus_48,mucs_hi_en_03069,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,6.0,WAV/PCM_16,8c075a9c22dc6f8e0e71dec09934237f0c382eb40b090de54a9510c789e9ccf4,5f8527a2c0b5d287,data/augmented/v1/aug_mucs_hi_en_03069__opus_48.wav
aug_mucs_hi_en_03070__mp3_128,mucs_hi_en_03070,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,4.0,WAV/PCM_16,de9f9f71b1eb52a50cad75d9785314419eaccbf10f42f1fb839bf49d9689b236,13e78f4e876e1723,data/augmented/v1/aug_mucs_hi_en_03070__mp3_128.wav
aug_mucs_hi_en_03079__opus_48,mucs_hi_en_03079,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,4.0,WAV/PCM_16,8bd840c387e02421c0bd00b3d45493234e90a65e7b27a411b7c8a4da29e8d2b7,ebbfc67f65c4ea28,data/augmented/v1/aug_mucs_hi_en_03079__opus_48.wav
aug_mucs_hi_en_03083__mp3_64,mucs_hi_en_03083,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,3.0,WAV/PCM_16,0878be1a13a15180f217b164be7832fed48524ce81e32858c4010af13f1e5c33,8bcdb608ed6c59a8,data/augmented/v1/aug_mucs_hi_en_03083__mp3_64.wav
aug_mucs_hi_en_03084__opus_24,mucs_hi_en_03084,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,7.0,WAV/PCM_16,d9ba5dde222baed0079b746701d96f3eaed58eeb9e50254f6d35114e93fda07d,6400b348a2cf4fde,data/augmented/v1/aug_mucs_hi_en_03084__opus_24.wav
aug_mucs_hi_en_03088__mp3_64,mucs_hi_en_03088,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,10.0,WAV/PCM_16,494fb345027be6ebb176d7b2f6a5c7c6c62b5d51bf55b2bbe4615cc1bfdf030e,2ee10ade5c086c0e,data/augmented/v1/aug_mucs_hi_en_03088__mp3_64.wav
aug_mucs_hi_en_03089__opus_12,mucs_hi_en_03089,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,6.0,WAV/PCM_16,a9e0b45ac598dfb63ca08f92623bc81f2da59f12c910321857a2ef947fe13424,688b518d9f7fe63d,data/augmented/v1/aug_mucs_hi_en_03089__opus_12.wav
aug_mucs_hi_en_03091__mp3_32,mucs_hi_en_03091,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,3.0,WAV/PCM_16,5d607b036bd3f1a7c0ab3ad7a5ea4450bfaf99c50677c3e1e7a017a91f4dd396,4a9b190afcb95cea,data/augmented/v1/aug_mucs_hi_en_03091__mp3_32.wav
aug_mucs_hi_en_03093__opus_24,mucs_hi_en_03093,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,6.0,WAV/PCM_16,3ef5bd0e6c95775068552a3b9c129e3195619cf71c0fdd1ce16b954e32b1401e,3f1dda3849241813,data/augmented/v1/aug_mucs_hi_en_03093__opus_24.wav
aug_mucs_hi_en_03094__multi_codec,mucs_hi_en_03094,real,Hinglish,MUCS_OpenSLR104,,train,multi_codec,7.0,WAV/PCM_16,01b370eea0ef0b69e0d774e81a644096fab2b1a6aa85c31ae96ecb8e165b7853,e80b43a08948584e,data/augmented/v1/aug_mucs_hi_en_03094__multi_codec.wav
aug_mucs_hi_en_03096__mp3_64,mucs_hi_en_03096,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,3.0,WAV/PCM_16,643726f386f6cac32dc6564862ddba524c19331a2f18ab00d19613d135fa3805,809835bcdb72e01f,data/augmented/v1/aug_mucs_hi_en_03096__mp3_64.wav
aug_mucs_hi_en_03098__mp3_32,mucs_hi_en_03098,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,6.0,WAV/PCM_16,5122e7e88a0ec1353298484f04508ac4a393b0cabc5110853a5db0631892b74b,ea4bbe345be57e72,data/augmented/v1/aug_mucs_hi_en_03098__mp3_32.wav
aug_mucs_hi_en_03100__mild_clipping,mucs_hi_en_03100,real,Hinglish,MUCS_OpenSLR104,,train,mild_clipping,7.0,WAV/PCM_16,a136caee95fef435a716e2b0cbd015187c4a3d41414bb089cc38c25e98b3b243,cdaa876fa7300987,data/augmented/v1/aug_mucs_hi_en_03100__mild_clipping.wav
aug_mucs_hi_en_03101__gain,mucs_hi_en_03101,real,Hinglish,MUCS_OpenSLR104,,train,gain,4.0,WAV/PCM_16,e92c56f5a8f7ce48084884e1814fd4604a30424289b91928b05ab3ed39757fe0,ad7ac9324f435968,data/augmented/v1/aug_mucs_hi_en_03101__gain.wav
aug_mucs_hi_en_03103__mp3_128,mucs_hi_en_03103,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,4.0,WAV/PCM_16,42967950abfdc909b9a606e1b406ed035f69cde5d3cc4b5825bea0901a2ccef0,d01368e71275efc5,data/augmented/v1/aug_mucs_hi_en_03103__mp3_128.wav
aug_mucs_hi_en_03104__mp3_32,mucs_hi_en_03104,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,7.0,WAV/PCM_16,79f5def13154037591285d2736a0162fb48165ef0b8791dcc1125d5ac92c6d0e,33fd791814b7708a,data/augmented/v1/aug_mucs_hi_en_03104__mp3_32.wav
aug_mucs_hi_en_03110__mp3_64,mucs_hi_en_03110,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,3.0,WAV/PCM_16,0971b63ba381b089b65bcf5f405f814e9ff32cab7a7109e4ae08c43ae0327728,55924fe223bc786f,data/augmented/v1/aug_mucs_hi_en_03110__mp3_64.wav
aug_mucs_hi_en_03111__mp3_128,mucs_hi_en_03111,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,4.0,WAV/PCM_16,7ba87a8faf3f2673b859323ef9330dacb13dbd412f03a6e9eaeae2cde7f58ace,2b8bf744fe7b024e,data/augmented/v1/aug_mucs_hi_en_03111__mp3_128.wav
aug_mucs_hi_en_03114__opus_24,mucs_hi_en_03114,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,5.0,WAV/PCM_16,b22b862ecd857299edfbfbbe076e03fd805ac6bc8920664058e2a8267073efbb,2857ddebe7ad9004,data/augmented/v1/aug_mucs_hi_en_03114__opus_24.wav
aug_mucs_hi_en_03117__gain,mucs_hi_en_03117,real,Hinglish,MUCS_OpenSLR104,,train,gain,11.0,WAV/PCM_16,7bb103ac6eeec44c3f7820a91c2497694fc6c4b9f1822f5a44269b4b169019b3,40277d9ece574792,data/augmented/v1/aug_mucs_hi_en_03117__gain.wav
aug_mucs_hi_en_03120__lowpass,mucs_hi_en_03120,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,3.0,WAV/PCM_16,910fd35552c76397fa8753239fed0e44d011c49b5379f28bd04cffc574a06d23,07a0386effc8bd0a,data/augmented/v1/aug_mucs_hi_en_03120__lowpass.wav
aug_mucs_hi_en_03121__opus_12,mucs_hi_en_03121,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,2.0,WAV/PCM_16,f47a4e159922ae8faa0336e0d0a9c23e39bb98ecda3aed675b16b8d50d5dbb68,2f445699db581c19,data/augmented/v1/aug_mucs_hi_en_03121__opus_12.wav
aug_mucs_hi_en_03122__lowpass,mucs_hi_en_03122,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,13.0,WAV/PCM_16,a2a5397d887673c796c161a141558261740f1abaf7f0965062d20b4fbb348741,e90623fc2de293b3,data/augmented/v1/aug_mucs_hi_en_03122__lowpass.wav
aug_mucs_hi_en_03123__lowpass,mucs_hi_en_03123,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,11.0,WAV/PCM_16,a0e029280eb0cebb685a9867f326791c85f39fe8efdbbe32f6fc0d8f38a69773,37f0a9f1bc017e3c,data/augmented/v1/aug_mucs_hi_en_03123__lowpass.wav
aug_mucs_hi_en_03124__lowpass,mucs_hi_en_03124,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,9.0,WAV/PCM_16,460c7c9bd6bf0bc2fc2410ae12fafc64e6064f80be65bc152412906ece2de05c,401869d92ee74e51,data/augmented/v1/aug_mucs_hi_en_03124__lowpass.wav
aug_mucs_hi_en_03125__opus_48,mucs_hi_en_03125,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,4.0,WAV/PCM_16,56832f25eb2dc26047a89314417a850bf309587d44aea9db192737bb299b2b5e,fee282313112a7b8,data/augmented/v1/aug_mucs_hi_en_03125__opus_48.wav
aug_mucs_hi_en_03126__mp3_128,mucs_hi_en_03126,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,14.0,WAV/PCM_16,ff67f5fb7ad7f788e6f9280aea62c258ff310d847532a283c3aed1928753fe10,122d595dd4657801,data/augmented/v1/aug_mucs_hi_en_03126__mp3_128.wav
aug_mucs_hi_en_03127__multi_codec,mucs_hi_en_03127,real,Hinglish,MUCS_OpenSLR104,,train,multi_codec,4.0,WAV/PCM_16,9489dee9c4e1324c21ae2f60eff6a2d5c5d39a96e3513c4831cf08f7ff7df33b,51a345470211b68e,data/augmented/v1/aug_mucs_hi_en_03127__multi_codec.wav
aug_mucs_hi_en_03128__telephone,mucs_hi_en_03128,real,Hinglish,MUCS_OpenSLR104,,train,telephone,15.0,WAV/PCM_16,f00bca4bb3efabd85655dd477f781d5a3f995f2f704c7c44f37c2e69427f63ae,e145f7fa26c30a2d,data/augmented/v1/aug_mucs_hi_en_03128__telephone.wav
aug_mucs_hi_en_03129__gain,mucs_hi_en_03129,real,Hinglish,MUCS_OpenSLR104,,train,gain,8.0,WAV/PCM_16,723753c82d33a3200e6730e7bfd42940b9e3eeb6400600a604f76b304e35d839,c871c6b75f058bd9,data/augmented/v1/aug_mucs_hi_en_03129__gain.wav
aug_mucs_hi_en_03131__mild_clipping,mucs_hi_en_03131,real,Hinglish,MUCS_OpenSLR104,,train,mild_clipping,8.0,WAV/PCM_16,79510b14df68c29462c4cee194c9a6d35f479bf9a23691f62b5a830465f16d7f,c6de467133e7939f,data/augmented/v1/aug_mucs_hi_en_03131__mild_clipping.wav
aug_mucs_hi_en_03133__opus_24,mucs_hi_en_03133,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,7.0,WAV/PCM_16,5f882239d3db02f8d9e6ac4d463aea287129dda0356aa645af6fc0f04a03ab24,e6b1e853f560ad07,data/augmented/v1/aug_mucs_hi_en_03133__opus_24.wav
aug_mucs_hi_en_03134__opus_48,mucs_hi_en_03134,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,5.0,WAV/PCM_16,47646823b6cd902a895c6bcaac06b473fb2beebc88325ef9aa08a2dd5c8344ed,b4b50f33369f244b,data/augmented/v1/aug_mucs_hi_en_03134__opus_48.wav
aug_mucs_hi_en_03135__opus_12,mucs_hi_en_03135,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,3.0,WAV/PCM_16,fe0ad0fce81a16abb563c7ce250720eb58378e637baa8931daf996643df3b784,bcd2d9565036cbf1,data/augmented/v1/aug_mucs_hi_en_03135__opus_12.wav
aug_mucs_hi_en_03136__gain,mucs_hi_en_03136,real,Hinglish,MUCS_OpenSLR104,,train,gain,4.0,WAV/PCM_16,0b6d841384b5ede314dd58df21189b02da3e93d480f1ccbbeb204b7f0a432e34,061e626b1d52b854,data/augmented/v1/aug_mucs_hi_en_03136__gain.wav
aug_mucs_hi_en_03138__mp3_32,mucs_hi_en_03138,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,10.0,WAV/PCM_16,27f9ad9d842177a70d1cf311d7b6e01d819149d030b4396e15c2d2daf1457960,706f79dff0a6d77d,data/augmented/v1/aug_mucs_hi_en_03138__mp3_32.wav
aug_mucs_hi_en_03139__multi_codec,mucs_hi_en_03139,real,Hinglish,MUCS_OpenSLR104,,train,multi_codec,8.0,WAV/PCM_16,b462e0c226d80697f63c5b40be1e3997fadf43ef2ef63ad62ba9aab8e47035b1,766987be124638d3,data/augmented/v1/aug_mucs_hi_en_03139__multi_codec.wav
aug_mucs_hi_en_03140__mp3_64,mucs_hi_en_03140,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,4.0,WAV/PCM_16,795f571a29022d3e3b40400d7f126f83d0621a5994c0a47eb2c06ed407dc6793,ff57554103bb37b6,data/augmented/v1/aug_mucs_hi_en_03140__mp3_64.wav
aug_mucs_hi_en_03141__opus_48,mucs_hi_en_03141,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,12.0,WAV/PCM_16,984be1440f6818d83dc0e3a15d7f28b3d9bdcb82468f531f5e9bf82bf0b65f73,115e15d27daab592,data/augmented/v1/aug_mucs_hi_en_03141__opus_48.wav
aug_mucs_hi_en_03142__mp3_32,mucs_hi_en_03142,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,6.0,WAV/PCM_16,382344dc9d936e4b4e2f0d4d98153f9c9f8e70febe8408b2f266e9845a0cfe58,c1dec6050503f411,data/augmented/v1/aug_mucs_hi_en_03142__mp3_32.wav
aug_mucs_hi_en_03143__lowpass,mucs_hi_en_03143,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,9.0,WAV/PCM_16,35833a0608f07d0146b56c02e3a56cac0f6e3f928a2adb57ff8492ce22d099f1,6dfeac1e1cd1edb6,data/augmented/v1/aug_mucs_hi_en_03143__lowpass.wav
aug_mucs_hi_en_03144__opus_48,mucs_hi_en_03144,real,Hinglish,MUCS_OpenSLR104,,train,opus_48,7.0,WAV/PCM_16,23ee4b5230d000bc696e73593f030f96998f0532e6d6d03b845ac8630fee20f8,f9541fa1f05d77aa,data/augmented/v1/aug_mucs_hi_en_03144__opus_48.wav
aug_mucs_hi_en_03145__mp3_128,mucs_hi_en_03145,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,6.0,WAV/PCM_16,14c068f1f658929aecbeba9e0d5ee5bd6eb88b3b7b95c0735d9129f333e62c39,a21921d00321ee26,data/augmented/v1/aug_mucs_hi_en_03145__mp3_128.wav
aug_mucs_hi_en_03146__mp3_64,mucs_hi_en_03146,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,7.0,WAV/PCM_16,46257e640c731edf08950b7f3868007165d7aab158bfa6f71734edbe52f0dc91,88140d3774007b27,data/augmented/v1/aug_mucs_hi_en_03146__mp3_64.wav
aug_mucs_hi_en_03147__mp3_64,mucs_hi_en_03147,real,Hinglish,MUCS_OpenSLR104,,train,mp3_64,11.0,WAV/PCM_16,77baa7b51f262b0a7f6d40e2e5f4506952c27bc8a5afe9cf39339b45170fee1a,0c082136930b28d9,data/augmented/v1/aug_mucs_hi_en_03147__mp3_64.wav
aug_mucs_hi_en_03148__mp3_128,mucs_hi_en_03148,real,Hinglish,MUCS_OpenSLR104,,train,mp3_128,5.0,WAV/PCM_16,c95f683e6eb4fc02c34f9f1978fbcd52128f75f92ddaa4e8052b89bc7bcba8b4,c466b74ed18c1e33,data/augmented/v1/aug_mucs_hi_en_03148__mp3_128.wav
aug_mucs_hi_en_03149__gain,mucs_hi_en_03149,real,Hinglish,MUCS_OpenSLR104,,train,gain,3.0,WAV/PCM_16,7696b3807bb1d84926d4ae473160288845d737b94df62c3e5690ac2afb81e9ee,ef3d518bf0c67748,data/augmented/v1/aug_mucs_hi_en_03149__gain.wav
aug_mucs_hi_en_03150__opus_24,mucs_hi_en_03150,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,5.0,WAV/PCM_16,95ec5c18ffc17a659448982ffca5f5b1313e335876cef8b671835bb342d78262,a6f60629ea461114,data/augmented/v1/aug_mucs_hi_en_03150__opus_24.wav
aug_mucs_hi_en_03151__mild_clipping,mucs_hi_en_03151,real,Hinglish,MUCS_OpenSLR104,,train,mild_clipping,6.0,WAV/PCM_16,dd46776f9148a6474b3e8856b496254bb2f74762c089beef58e6b0ddcb7b64e9,16ffa64390e831c4,data/augmented/v1/aug_mucs_hi_en_03151__mild_clipping.wav
aug_mucs_hi_en_03152__opus_12,mucs_hi_en_03152,real,Hinglish,MUCS_OpenSLR104,,train,opus_12,9.0,WAV/PCM_16,e1f90c79eae14b262818c46e07d670ba0528e4838600380a67645378a8fadbc4,8a24626eaec97e61,data/augmented/v1/aug_mucs_hi_en_03152__opus_12.wav
aug_mucs_hi_en_03153__mp3_32,mucs_hi_en_03153,real,Hinglish,MUCS_OpenSLR104,,train,mp3_32,11.0,WAV/PCM_16,8bc52d60d2798588415d98cb83c669075e7c1b2349b66a62eb395749c7296dcc,c8bdb1f243b557e4,data/augmented/v1/aug_mucs_hi_en_03153__mp3_32.wav
aug_mucs_hi_en_03154__lowpass,mucs_hi_en_03154,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,4.0,WAV/PCM_16,7f5238eb17ae20364c683f05fe85216d8889c9823e1709661f5a66df96a716c2,f899b696486a6427,data/augmented/v1/aug_mucs_hi_en_03154__lowpass.wav
aug_mucs_hi_en_03155__opus_24,mucs_hi_en_03155,real,Hinglish,MUCS_OpenSLR104,,train,opus_24,3.0,WAV/PCM_16,173124143ee75e50cd81557cfb214de25f3f0f6485e7d9258925365848f54c31,561ba209c910e018,data/augmented/v1/aug_mucs_hi_en_03155__opus_24.wav
aug_mucs_hi_en_03156__lowpass,mucs_hi_en_03156,real,Hinglish,MUCS_OpenSLR104,,train,lowpass,4.0,WAV/PCM_16,460c3353ad844a67a9ca460548397562477ad4399a84f43d650316e1e47f0517,f3877d4f2ae7315e,data/augmented/v1/aug_mucs_hi_en_03156__lowpass.wav
aug_mucs_hi_en_03157__gain,mucs_hi_en_03157,real,Hinglish,MUCS_OpenSLR104,,train,gain,9.0,WAV/PCM_16,053eb5ff46adc036174e63c0264d64dd7f4d28eb67b19089bbd20be8763b4484,46bf0abf29b6fbef,data/augmented/v1/aug_mucs_hi_en_03157__gain.wav
