sample_id,parent_sample_id,label,language_type,source_dataset,generator,split,augmentation_condition,duration,codec,sha256,group_id,path
rob_mucs_hi_en_01431__lowpass,mucs_hi_en_01431,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,11.0,WAV/PCM_16,033376964c26a69d52d83526a23edaa574b837b1355e9af265109edbdfa557b8,e9de4a4530a0771e,data/evaluation/robustness_v1/rob_mucs_hi_en_01431__lowpass.wav
rob_mucs_hi_en_01431__multi_codec,mucs_hi_en_01431,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,11.0,WAV/PCM_16,253d6d99b2b76fb61df747e42071f2cacccad4ea4c62cb44c663b91fe54cc61c,e9de4a4530a0771e,data/evaluation/robustness_v1/rob_mucs_hi_en_01431__multi_codec.wav
rob_mucs_hi_en_01443__mp3,mucs_hi_en_01443,real,Hinglish,MUCS_OpenSLR104,,test,mp3,4.0,WAV/PCM_16,99500ffb823a9e88e83d4e01a1151f8b9e2c4e0812b384c9fbd8774220619fc1,acfb1c2103327e68,data/evaluation/robustness_v1/rob_mucs_hi_en_01443__mp3.wav
rob_mucs_hi_en_01443__opus,mucs_hi_en_01443,real,Hinglish,MUCS_OpenSLR104,,test,opus,4.0,WAV/PCM_16,6e8a42fdfe1d5a97d063b98f87615c55e015b0b00bad3e326ef0806416c40fac,acfb1c2103327e68,data/evaluation/robustness_v1/rob_mucs_hi_en_01443__opus.wav
rob_mucs_hi_en_01443__telephone,mucs_hi_en_01443,real,Hinglish,MUCS_OpenSLR104,,test,telephone,4.0,WAV/PCM_16,2152713007c1b92de646e62bddaa5477111230985d95f19b5bca80807cdff70a,acfb1c2103327e68,data/evaluation/robustness_v1/rob_mucs_hi_en_01443__telephone.wav
rob_mucs_hi_en_01443__lowpass,mucs_hi_en_01443,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,4.0,WAV/PCM_16,978cdf739405e182ecf344d04225db220b24bde370b7da2fadc55c4db0f2b401,acfb1c2103327e68,data/evaluation/robustness_v1/rob_mucs_hi_en_01443__lowpass.wav
rob_mucs_hi_en_01443__multi_codec,mucs_hi_en_01443,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,4.0,WAV/PCM_16,fff3b76a2def8fee63e7325c037b893da6fe29fa31c16fa482081cd4dd6b59b2,acfb1c2103327e68,data/evaluation/robustness_v1/rob_mucs_hi_en_01443__multi_codec.wav
rob_mucs_hi_en_01447__mp3,mucs_hi_en_01447,real,Hinglish,MUCS_OpenSLR104,,test,mp3,4.0,WAV/PCM_16,dd3535086443bc1006de4309594ae052d24d6e37dfeb1470a2054014699787a7,455a482c1eeea5f7,data/evaluation/robustness_v1/rob_mucs_hi_en_01447__mp3.wav
rob_mucs_hi_en_01447__opus,mucs_hi_en_01447,real,Hinglish,MUCS_OpenSLR104,,test,opus,4.0,WAV/PCM_16,2dfe422f7f61d8d864c683b8327f11c884dc72cc36e26ba5adc54b60a0c01c47,455a482c1eeea5f7,data/evaluation/robustness_v1/rob_mucs_hi_en_01447__opus.wav
rob_mucs_hi_en_01447__telephone,mucs_hi_en_01447,real,Hinglish,MUCS_OpenSLR104,,test,telephone,4.0,WAV/PCM_16,33303d5438177c89d9d194d2416589453943bdec59e8d03b85cc32681ab63c66,455a482c1eeea5f7,data/evaluation/robustness_v1/rob_mucs_hi_en_01447__telephone.wav
rob_mucs_hi_en_01447__lowpass,mucs_hi_en_01447,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,4.0,WAV/PCM_16,304b62677bff6a7606aa6b5fab1d714e3ef7c06951ec8275dbd108bd2d1957ac,455a482c1eeea5f7,data/evaluation/robustness_v1/rob_mucs_hi_en_01447__lowpass.wav
rob_mucs_hi_en_01447__multi_codec,mucs_hi_en_01447,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,4.0,WAV/PCM_16,4eef2232e3793a0581712af5352fdfcb80ac65884bf474f9d6cd46df6ee6c2fe,455a482c1eeea5f7,data/evaluation/robustness_v1/rob_mucs_hi_en_01447__multi_codec.wav
rob_mucs_hi_en_01466__mp3,mucs_hi_en_01466,real,Hinglish,MUCS_OpenSLR104,,test,mp3,7.0,WAV/PCM_16,6e62a04dc47d6518e5f6de737e621affccc2a3aca743f960a915a2f0c4cd1ae7,61b4fe0a003994e2,data/evaluation/robustness_v1/rob_mucs_hi_en_01466__mp3.wav
rob_mucs_hi_en_01466__opus,mucs_hi_en_01466,real,Hinglish,MUCS_OpenSLR104,,test,opus,7.0,WAV/PCM_16,7bdbddbeb6d593dc44f8e362201b7c498db771ce56cfa1b7ff7c5e338a427163,61b4fe0a003994e2,data/evaluation/robustness_v1/rob_mucs_hi_en_01466__opus.wav
rob_mucs_hi_en_01466__telephone,mucs_hi_en_01466,real,Hinglish,MUCS_OpenSLR104,,test,telephone,7.0,WAV/PCM_16,a18bf68d72e6f4de376c89425d464013c3a6e37446f12709fdf2b38b3cfc77ba,61b4fe0a003994e2,data/evaluation/robustness_v1/rob_mucs_hi_en_01466__telephone.wav
rob_mucs_hi_en_01466__lowpass,mucs_hi_en_01466,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,7.0,WAV/PCM_16,e375b42f29e94c03ca79d43b26f39246b17bd26dc1a9f937fb2dd79a3dcfbbea,61b4fe0a003994e2,data/evaluation/robustness_v1/rob_mucs_hi_en_01466__lowpass.wav
rob_mucs_hi_en_01466__multi_codec,mucs_hi_en_01466,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,7.0,WAV/PCM_16,95e471da33e3065340dd2f7a3ffb92f69d855d3edeeb919546ce8153b3cf20fc,61b4fe0a003994e2,data/evaluation/robustness_v1/rob_mucs_hi_en_01466__multi_codec.wav
rob_mucs_hi_en_01537__mp3,mucs_hi_en_01537,real,Hinglish,MUCS_OpenSLR104,,test,mp3,8.0,WAV/PCM_16,e351143fc1e5551e6a548e93467e5affddc9abacc2238ef823a157576588fdb0,46d024f8a97765d9,data/evaluation/robustness_v1/rob_mucs_hi_en_01537__mp3.wav
rob_mucs_hi_en_01537__opus,mucs_hi_en_01537,real,Hinglish,MUCS_OpenSLR104,,test,opus,8.0,WAV/PCM_16,2e54a4f4b7f9d463ac16a6a4d3de2b390aa0345feaa277ed335286592b4033f2,46d024f8a97765d9,data/evaluation/robustness_v1/rob_mucs_hi_en_01537__opus.wav
rob_mucs_hi_en_01537__telephone,mucs_hi_en_01537,real,Hinglish,MUCS_OpenSLR104,,test,telephone,8.0,WAV/PCM_16,8cd3c1ae0742386f2dee9eaa0831a4d639a660e1dac30bb070142847074bc2ac,46d024f8a97765d9,data/evaluation/robustness_v1/rob_mucs_hi_en_01537__telephone.wav
rob_mucs_hi_en_01537__lowpass,mucs_hi_en_01537,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,8.0,WAV/PCM_16,f8a3cd0f478490d748e210b2ee391d7fa456f525e0105f4306870d8e688959d6,46d024f8a97765d9,data/evaluation/robustness_v1/rob_mucs_hi_en_01537__lowpass.wav
rob_mucs_hi_en_01537__multi_codec,mucs_hi_en_01537,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,8.0,WAV/PCM_16,900065dd073bf7a36bf719bc4bdcc319bf230c4743b8b1c2e9c5af3d2736f645,46d024f8a97765d9,data/evaluation/robustness_v1/rob_mucs_hi_en_01537__multi_codec.wav
rob_mucs_hi_en_01619__mp3,mucs_hi_en_01619,real,Hinglish,MUCS_OpenSLR104,,test,mp3,5.0,WAV/PCM_16,78a19009feece5e1f7c85ba887abf015bd08f58302026e60857781884c370b17,e89967edf28bb02d,data/evaluation/robustness_v1/rob_mucs_hi_en_01619__mp3.wav
rob_mucs_hi_en_01619__opus,mucs_hi_en_01619,real,Hinglish,MUCS_OpenSLR104,,test,opus,5.0,WAV/PCM_16,b67133bd9d19d9eb722dad9d94b9d7bb8459abcff6ae5dd0caf6ffdd067fc1cf,e89967edf28bb02d,data/evaluation/robustness_v1/rob_mucs_hi_en_01619__opus.wav
rob_mucs_hi_en_01619__telephone,mucs_hi_en_01619,real,Hinglish,MUCS_OpenSLR104,,test,telephone,5.0,WAV/PCM_16,80c69e52c4014dc2f98cb1d41011e31183ca6935f4193f57455e62fc5086f914,e89967edf28bb02d,data/evaluation/robustness_v1/rob_mucs_hi_en_01619__telephone.wav
rob_mucs_hi_en_01619__lowpass,mucs_hi_en_01619,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,5.0,WAV/PCM_16,0af4f02865a62322b5a7d00ac491966566d089257a713ed3f2853930f8bcf059,e89967edf28bb02d,data/evaluation/robustness_v1/rob_mucs_hi_en_01619__lowpass.wav
rob_mucs_hi_en_01619__multi_codec,mucs_hi_en_01619,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,5.0,WAV/PCM_16,e209707277e3fb5593fe1870d8ad0a5c91702b57ed412b656346a49fbf29fc4b,e89967edf28bb02d,data/evaluation/robustness_v1/rob_mucs_hi_en_01619__multi_codec.wav
rob_mucs_hi_en_01738__mp3,mucs_hi_en_01738,real,Hinglish,MUCS_OpenSLR104,,test,mp3,4.0,WAV/PCM_16,cc55f630b65a0eb80c59bf250ce2aa414942fa055d9b99c078b0de36232af44b,5f85b02639ba7e5d,data/evaluation/robustness_v1/rob_mucs_hi_en_01738__mp3.wav
rob_mucs_hi_en_01738__opus,mucs_hi_en_01738,real,Hinglish,MUCS_OpenSLR104,,test,opus,4.0,WAV/PCM_16,d06f973dd90646cf4aff03adc46f79e3564137e711a8845c4141a8470d025633,5f85b02639ba7e5d,data/evaluation/robustness_v1/rob_mucs_hi_en_01738__opus.wav
rob_mucs_hi_en_01738__telephone,mucs_hi_en_01738,real,Hinglish,MUCS_OpenSLR104,,test,telephone,4.0,WAV/PCM_16,d0327102c832d37443cccf549654df60313f904d7ac370ab1a7176b75e2736b8,5f85b02639ba7e5d,data/evaluation/robustness_v1/rob_mucs_hi_en_01738__telephone.wav
rob_mucs_hi_en_01738__lowpass,mucs_hi_en_01738,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,4.0,WAV/PCM_16,41167974fa30b02a37249170dd7058f3dec199c24496be855a3573f80976be92,5f85b02639ba7e5d,data/evaluation/robustness_v1/rob_mucs_hi_en_01738__lowpass.wav
rob_mucs_hi_en_01738__multi_codec,mucs_hi_en_01738,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,4.0,WAV/PCM_16,bc658492c0b6192124153b6a9a13482c54acf6af31db74ef67ed64cf04d554eb,5f85b02639ba7e5d,data/evaluation/robustness_v1/rob_mucs_hi_en_01738__multi_codec.wav
rob_mucs_hi_en_01808__mp3,mucs_hi_en_01808,real,Hinglish,MUCS_OpenSLR104,,test,mp3,4.0,WAV/PCM_16,22b7413614d15fc111e876a0b7db50fc79732358e2f5b90e8d85e024bafb70b4,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_01808__mp3.wav
rob_mucs_hi_en_01808__opus,mucs_hi_en_01808,real,Hinglish,MUCS_OpenSLR104,,test,opus,4.0,WAV/PCM_16,a33201841ea38ef00f1791a5c03ff5c7277c839254ce6759eafca75f977c0747,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_01808__opus.wav
rob_mucs_hi_en_01808__telephone,mucs_hi_en_01808,real,Hinglish,MUCS_OpenSLR104,,test,telephone,4.0,WAV/PCM_16,62a5f08e9e628fc8f1904dc03e771520e3892627bdf9c0adb464665ae99dfc16,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_01808__telephone.wav
rob_mucs_hi_en_01808__lowpass,mucs_hi_en_01808,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,4.0,WAV/PCM_16,1aac0270b018f2a50c0be6b3b600ce5fdeac860ed1e1dbc57571167b7ef1b75f,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_01808__lowpass.wav
rob_mucs_hi_en_01808__multi_codec,mucs_hi_en_01808,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,4.0,WAV/PCM_16,c1a7928ad0e437167e371a9afbbd789687260a5ceb2ccb640e6f45c5b184f890,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_01808__multi_codec.wav
rob_mucs_hi_en_01896__mp3,mucs_hi_en_01896,real,Hinglish,MUCS_OpenSLR104,,test,mp3,5.0,WAV/PCM_16,3cec45c6de21c75f2c44c2f32d945a69af14b46eeeb291a474df73fac6dd6d8b,ab11e28a4884728f,data/evaluation/robustness_v1/rob_mucs_hi_en_01896__mp3.wav
rob_mucs_hi_en_01896__opus,mucs_hi_en_01896,real,Hinglish,MUCS_OpenSLR104,,test,opus,5.0,WAV/PCM_16,72bef14468c2d7b966a1b7f4cd0555e2ca494ca30c142bf617edde880742373e,ab11e28a4884728f,data/evaluation/robustness_v1/rob_mucs_hi_en_01896__opus.wav
rob_mucs_hi_en_01896__telephone,mucs_hi_en_01896,real,Hinglish,MUCS_OpenSLR104,,test,telephone,5.0,WAV/PCM_16,35a0ccc07631ff040adc9075aa2419bd59c0bed55ff5c259aa6a3dbf47b3db13,ab11e28a4884728f,data/evaluation/robustness_v1/rob_mucs_hi_en_01896__telephone.wav
rob_mucs_hi_en_01896__lowpass,mucs_hi_en_01896,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,5.0,WAV/PCM_16,c828d2fab29b95c750541b43b10975dc7fe45191b5eb77bc8ea48bd36bc83080,ab11e28a4884728f,data/evaluation/robustness_v1/rob_mucs_hi_en_01896__lowpass.wav
rob_mucs_hi_en_01896__multi_codec,mucs_hi_en_01896,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,5.0,WAV/PCM_16,3a71a527c4cf2daf85a81d19a7c188939ab71565652e3858ed3b991c1428c789,ab11e28a4884728f,data/evaluation/robustness_v1/rob_mucs_hi_en_01896__multi_codec.wav
rob_mucs_hi_en_01906__mp3,mucs_hi_en_01906,real,Hinglish,MUCS_OpenSLR104,,test,mp3,5.0,WAV/PCM_16,036257187a00bdcf873f9b9be6e328578e49a68ad025d7d7441a030262d753ff,3320a470eb6e6fc8,data/evaluation/robustness_v1/rob_mucs_hi_en_01906__mp3.wav
rob_mucs_hi_en_01906__opus,mucs_hi_en_01906,real,Hinglish,MUCS_OpenSLR104,,test,opus,5.0,WAV/PCM_16,08d79e06a96882be1194cc6ad62b28e9417d90e87cb9490881a913b2f79e709d,3320a470eb6e6fc8,data/evaluation/robustness_v1/rob_mucs_hi_en_01906__opus.wav
rob_mucs_hi_en_01906__telephone,mucs_hi_en_01906,real,Hinglish,MUCS_OpenSLR104,,test,telephone,5.0,WAV/PCM_16,64226cf51100b0652cadca135ec677ef22a17dc2f1be67aee482b3993b4046ed,3320a470eb6e6fc8,data/evaluation/robustness_v1/rob_mucs_hi_en_01906__telephone.wav
rob_mucs_hi_en_01906__lowpass,mucs_hi_en_01906,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,5.0,WAV/PCM_16,b1aa0e9914c84a5efbab67cd1d8a0be9c5cb39a6c2c2c7513e39ffc3a750c97c,3320a470eb6e6fc8,data/evaluation/robustness_v1/rob_mucs_hi_en_01906__lowpass.wav
rob_mucs_hi_en_01906__multi_codec,mucs_hi_en_01906,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,5.0,WAV/PCM_16,135397a5c34cf2474551b300a78979c191b135edc2cacf9c06913f98a172cf8c,3320a470eb6e6fc8,data/evaluation/robustness_v1/rob_mucs_hi_en_01906__multi_codec.wav
rob_mucs_hi_en_01939__mp3,mucs_hi_en_01939,real,Hinglish,MUCS_OpenSLR104,,test,mp3,7.0,WAV/PCM_16,970d0fb4b5a8f0a5ae5232f9e4b4625e7922a48e5666175cb89d78012f56a72c,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_01939__mp3.wav
rob_mucs_hi_en_01939__opus,mucs_hi_en_01939,real,Hinglish,MUCS_OpenSLR104,,test,opus,7.0,WAV/PCM_16,db4a8f1597584b2b42646377c0cbc3018fb22e3cd5e356c0b191bd7a1f1a6f33,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_01939__opus.wav
rob_mucs_hi_en_01939__telephone,mucs_hi_en_01939,real,Hinglish,MUCS_OpenSLR104,,test,telephone,7.0,WAV/PCM_16,47fae91248bc57f5918d6c6b77680ab171afc1436d4447767bd69e2058631d78,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_01939__telephone.wav
rob_mucs_hi_en_01939__lowpass,mucs_hi_en_01939,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,7.0,WAV/PCM_16,2bbefee43357bfe5028c47d768999fd00cd984070057a06b03f68d4c16c8b62e,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_01939__lowpass.wav
rob_mucs_hi_en_01939__multi_codec,mucs_hi_en_01939,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,7.0,WAV/PCM_16,dccf8b170a634a2c1ab4e70fc8d817f3d7f12e910a59c535966dfba225f53905,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_01939__multi_codec.wav
rob_mucs_hi_en_01941__mp3,mucs_hi_en_01941,real,Hinglish,MUCS_OpenSLR104,,test,mp3,11.0,WAV/PCM_16,5f984f2e6d79b1d7574c6b4ab265b9e9e693f771bd80917bfb796c72dd1dbb57,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_01941__mp3.wav
rob_mucs_hi_en_01941__opus,mucs_hi_en_01941,real,Hinglish,MUCS_OpenSLR104,,test,opus,11.0,WAV/PCM_16,675011a6f0147b49b409f7dac9b128ed7a77ceba19f606002dc03e51e506bcfb,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_01941__opus.wav
rob_mucs_hi_en_01941__telephone,mucs_hi_en_01941,real,Hinglish,MUCS_OpenSLR104,,test,telephone,11.0,WAV/PCM_16,604a5752de0acf4f726ccd9cad6a36d21c07b0ae668f101c50cf11763f3b19e0,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_01941__telephone.wav
rob_mucs_hi_en_01941__lowpass,mucs_hi_en_01941,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,11.0,WAV/PCM_16,da22f6ee7de9aebf6983e58a8d9695c11af04fbb0ebd5147c4be7b67e4ce5c8e,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_01941__lowpass.wav
rob_mucs_hi_en_01941__multi_codec,mucs_hi_en_01941,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,11.0,WAV/PCM_16,47f66c9d55ef2fc7517362f39db373a1d86f2220207b9f5ed6d067dd6b00d33e,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_01941__multi_codec.wav
rob_mucs_hi_en_02032__mp3,mucs_hi_en_02032,real,Hinglish,MUCS_OpenSLR104,,test,mp3,7.0,WAV/PCM_16,46e44c20b6eb7aca23c7f5b37b6c560d72c159a308008d19765f0c9a5f0b9060,86c47937fb3a884d,data/evaluation/robustness_v1/rob_mucs_hi_en_02032__mp3.wav
rob_mucs_hi_en_02032__opus,mucs_hi_en_02032,real,Hinglish,MUCS_OpenSLR104,,test,opus,7.0,WAV/PCM_16,c93250913f9a0d83627202e856205b08fde733990ad909af84f9c09f984e2830,86c47937fb3a884d,data/evaluation/robustness_v1/rob_mucs_hi_en_02032__opus.wav
rob_mucs_hi_en_02032__telephone,mucs_hi_en_02032,real,Hinglish,MUCS_OpenSLR104,,test,telephone,7.0,WAV/PCM_16,3695e4169e2af9b4b0d69fa8ff654cc1a3823e3d1d9e4fb0b6581c432737ae61,86c47937fb3a884d,data/evaluation/robustness_v1/rob_mucs_hi_en_02032__telephone.wav
rob_mucs_hi_en_02032__lowpass,mucs_hi_en_02032,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,7.0,WAV/PCM_16,716e086f0a7a7e0df550b1b6adca1e8c03f9e56e23005788f04c4d44090a4f4a,86c47937fb3a884d,data/evaluation/robustness_v1/rob_mucs_hi_en_02032__lowpass.wav
rob_mucs_hi_en_02032__multi_codec,mucs_hi_en_02032,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,7.0,WAV/PCM_16,c90360085e0f084c84d774903ba8ca3dc7cb180771cf8fe145ff4e3f568d2528,86c47937fb3a884d,data/evaluation/robustness_v1/rob_mucs_hi_en_02032__multi_codec.wav
rob_mucs_hi_en_02328__mp3,mucs_hi_en_02328,real,Hinglish,MUCS_OpenSLR104,,test,mp3,3.0,WAV/PCM_16,8e9c65efcd231fd14f57c252cb88700dcc872fa7eba2738384a9fa44e529dcab,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_02328__mp3.wav
rob_mucs_hi_en_02328__opus,mucs_hi_en_02328,real,Hinglish,MUCS_OpenSLR104,,test,opus,3.0,WAV/PCM_16,a3dc4fb0706d1793fc1d5721550271be3cd6d272fcd57b32e45847583b906867,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_02328__opus.wav
rob_mucs_hi_en_02328__telephone,mucs_hi_en_02328,real,Hinglish,MUCS_OpenSLR104,,test,telephone,3.0,WAV/PCM_16,c5c3adb13d30e6871654e27ee554abdb69344ea0d73cd0b729f9609a2bb5c744,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_02328__telephone.wav
rob_mucs_hi_en_02328__lowpass,mucs_hi_en_02328,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,3.0,WAV/PCM_16,653c7c8debfd8ad31a5f626a4dda5286d97ed120d2d486f7ccb58b6fb3889aa9,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_02328__lowpass.wav
rob_mucs_hi_en_02328__multi_codec,mucs_hi_en_02328,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,3.0,WAV/PCM_16,c838bad6dfcae5b154fccb25f8981e91c9e2fc2cbb5e0b0b517e45fce4701452,2594e95e209a903e,data/evaluation/robustness_v1/rob_mucs_hi_en_02328__multi_codec.wav
rob_mucs_hi_en_02412__mp3,mucs_hi_en_02412,real,Hinglish,MUCS_OpenSLR104,,test,mp3,5.05,WAV/PCM_16,054c4a8b1aff885abb203f3438e848840761af53d5ec8ff2de4f85039780f9bb,5bc497e2df8dd9a0,data/evaluation/robustness_v1/rob_mucs_hi_en_02412__mp3.wav
rob_mucs_hi_en_02412__opus,mucs_hi_en_02412,real,Hinglish,MUCS_OpenSLR104,,test,opus,5.05,WAV/PCM_16,41f3c58157ddc4cc3e90c39ef8db045e43cef8698baffbcd083105b588a4116e,5bc497e2df8dd9a0,data/evaluation/robustness_v1/rob_mucs_hi_en_02412__opus.wav
rob_mucs_hi_en_02412__telephone,mucs_hi_en_02412,real,Hinglish,MUCS_OpenSLR104,,test,telephone,5.05,WAV/PCM_16,0fd0db815e1c11199cf01d76adadce6ba5bb27a65d3a009b9f586ebf89e12df5,5bc497e2df8dd9a0,data/evaluation/robustness_v1/rob_mucs_hi_en_02412__telephone.wav
rob_mucs_hi_en_02412__lowpass,mucs_hi_en_02412,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,5.05,WAV/PCM_16,1bd33a9ed4d6fa5526cc405db7d0746aeec70b1c4a4f36ed2f6d12fc9e09b678,5bc497e2df8dd9a0,data/evaluation/robustness_v1/rob_mucs_hi_en_02412__lowpass.wav
rob_mucs_hi_en_02412__multi_codec,mucs_hi_en_02412,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,5.05,WAV/PCM_16,7509b2715a644fee57273387c554eed0d13abd2861b9415e9bd9b2035f447fb9,5bc497e2df8dd9a0,data/evaluation/robustness_v1/rob_mucs_hi_en_02412__multi_codec.wav
rob_mucs_hi_en_02459__mp3,mucs_hi_en_02459,real,Hinglish,MUCS_OpenSLR104,,test,mp3,3.0,WAV/PCM_16,6178b8284d7e3fa06b76824d818a7cda9b28ca1465def62e2dff0242e28b6e38,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_02459__mp3.wav
rob_mucs_hi_en_02459__opus,mucs_hi_en_02459,real,Hinglish,MUCS_OpenSLR104,,test,opus,3.0,WAV/PCM_16,1fcccacb7ba8f5ba493bcf90514cfe9a5654fe4c4fe4b564db1473adeb723814,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_02459__opus.wav
rob_mucs_hi_en_02459__telephone,mucs_hi_en_02459,real,Hinglish,MUCS_OpenSLR104,,test,telephone,3.0,WAV/PCM_16,689745c448bf9f8d8f1c411eb3b32ed95c098b5e0d5911461d6a7bdb1ff6d702,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_02459__telephone.wav
rob_mucs_hi_en_02459__lowpass,mucs_hi_en_02459,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,3.0,WAV/PCM_16,0899248ef925794f12fb2ffb74d50221955ba43a496029c93104a5ec92d1b63e,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_02459__lowpass.wav
rob_mucs_hi_en_02459__multi_codec,mucs_hi_en_02459,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,3.0,WAV/PCM_16,1a882ede9a251ba6ef63fa77fdc8cf0c80b42e3d51adf61da4d520ce5c9d226b,7ee10284e80b36d4,data/evaluation/robustness_v1/rob_mucs_hi_en_02459__multi_codec.wav
rob_mucs_hi_en_02461__mp3,mucs_hi_en_02461,real,Hinglish,MUCS_OpenSLR104,,test,mp3,5.0,WAV/PCM_16,ad4fe66567993ef660edecd0ac3865ed137c239f877ffff9d0c3cc638f574420,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_02461__mp3.wav
rob_mucs_hi_en_02461__opus,mucs_hi_en_02461,real,Hinglish,MUCS_OpenSLR104,,test,opus,5.0,WAV/PCM_16,4340e37131463ac5a3da6d365bf829bbbfd47acd4d36b6a94932eb2d901c1ae8,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_02461__opus.wav
rob_mucs_hi_en_02461__telephone,mucs_hi_en_02461,real,Hinglish,MUCS_OpenSLR104,,test,telephone,5.0,WAV/PCM_16,ad9f86dcef86f2c424bd0ab4f3f1858ddc8d8031bd34b7dad16984fb32623044,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_02461__telephone.wav
rob_mucs_hi_en_02461__lowpass,mucs_hi_en_02461,real,Hinglish,MUCS_OpenSLR104,,test,lowpass,5.0,WAV/PCM_16,5cac3f9cbd5a9e7d03aff89052e872148504d06ce382a88e3a4a565e67075222,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_02461__lowpass.wav
rob_mucs_hi_en_02461__multi_codec,mucs_hi_en_02461,real,Hinglish,MUCS_OpenSLR104,,test,multi_codec,5.0,WAV/PCM_16,e80cb768966ca4b94b94e0edfb03e8d02555e6688aaa1d6522be77359943f4ba,928bdd7159412997,data/evaluation/robustness_v1/rob_mucs_hi_en_02461__multi_codec.wav
rob_mucs_hi_en_02507__mp3,mucs_hi_en_02507,real,Hinglish,MUCS_OpenSLR104,,test,mp3,5.06,WAV/PCM_16,151326df5261c965f784f1884dda4f6481545772a29213e01acb4451f5adeeb2,0d0dabe1e432ed82,data/evaluation/robustness_v1/rob_mucs_hi_en_02507__mp3.wav
rob_mucs_hi_en_02507__opus,mucs_hi_en_02507,real,Hinglish,MUCS_OpenSLR104,,test,opus,5.06,WAV/PCM_16,17d7baed944bacee45ee8cc230f6b2fad3afc9eb1251e5e4e22c6ce67d3a37ee,0d0dabe1e432ed82,data/evaluation/robustness_v1/rob_mucs_hi_en_02507__opus.wav
